"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, c3, c4, function evaluation]",gBest_fitness,total_time
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",5.265968595214581,46.165128588
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",6.163220100266315,44.756521069000016
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",8.413843393888882,39.135305052999996
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",7.924813924717445,36.429161058999995
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",8.236790539450748,36.50440709600002
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",5.7875696179854454,30.754650741999967
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",7.547291895366335,27.589419050999993
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",7.620620336173254,28.25086460099999
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",7.349359491181093,27.839536267000028
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",8.998496136354749,30.756959144000007
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",6.883547617483794,35.716585451000014
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",5.884437662140259,28.130106486000045
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",9.00213971818765,19.566705000000013
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",6.184087712807594,19.55315084099999
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",8.244200264248288,23.737591994000013
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",5.685234165648827,17.784837239000012
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",6.303057094101842,19.080291582999962
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",7.3922844074086465,50.74028015200008
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",6.220785846968,59.78661612500002
"['f24', 20, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",3.9128975713344687,56.114277982999965
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",12.554178371131213,67.37481472799999
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",16.10421131641433,71.67233347799998
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.138926956350097,84.05678069499999
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.585742963440975,79.68227294500002
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.089662405386836,76.11747699400001
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",17.444119016998446,66.501013075
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",12.26839055104495,66.74167788300008
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",14.289842899819321,57.495825704000026
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",15.319178822805599,55.33720243999994
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",12.693169794593995,59.82619251400001
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",7.1051480077815885,61.66229043999999
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",9.998225172700899,29.359745273000044
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.998918975596895,29.96826135099991
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",12.372761127652865,28.15771445900009
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",11.334343675315024,26.898162563000028
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.599171903521206,25.31752784599996
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",14.027700362945561,26.530696648999992
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",11.493846490147744,25.443880614000022
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.169385033396164,25.253271907
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",12.43033955756363,26.660680436999883
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",12.554178371131213,67.37481472799999
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",16.10421131641433,71.67233347799998
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.138926956350097,84.05678069499999
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.585742963440975,79.68227294500002
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.089662405386836,76.11747699400001
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",17.444119016998446,66.501013075
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",12.26839055104495,66.74167788300008
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",14.289842899819321,57.495825704000026
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",15.319178822805599,55.33720243999994
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",12.693169794593995,59.82619251400001
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",7.1051480077815885,61.66229043999999
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",9.998225172700899,29.359745273000044
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.998918975596895,29.96826135099991
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",12.372761127652865,28.15771445900009
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",11.334343675315024,26.898162563000028
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.599171903521206,25.31752784599996
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",14.027700362945561,26.530696648999992
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",11.493846490147744,25.443880614000022
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",13.169385033396164,25.253271907
"['f24', 30, -15, 15, 20, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 40000]",12.43033955756363,26.660680436999883
